Step,AgentID,Wealth
1,68,1
1,69,1
1,70,1
1,71,1
1,72,1
1,73,2
1,74,1
1,75,0
1,76,2
1,77,1
1,78,0
1,79,1
1,80,1
1,81,1
1,82,2
1,83,1
1,84,0
1,85,1
1,86,1
1,87,1
1,88,3
1,89,2
1,90,0
1,91,1
1,92,1
1,93,0
1,94,1
1,95,1
1,96,1
1,97,1
1,98,0
1,99,2
2,0,1
2,1,2
2,2,0
2,3,2
2,4,1
2,5,2
2,6,1
2,7,2
2,8,1
2,9,0
2,10,1
2,11,0
2,12,1
2,13,0
2,14,1
2,15,0
2,16,1
2,17,1
2,18,1
2,19,1
2,20,2
2,21,3
2,22,1
2,23,0
2,24,1
2,25,1
2,26,1
2,27,1
2,28,1
2,29,0
2,30,0
2,31,0
2,32,0
2,33,1
2,34,1
2,35,1
2,36,0
2,37,2
2,38,2
2,39,1
2,40,1
2,41,1
2,42,2
2,43,3
2,44,0
2,45,0
2,46,2
2,47,1
2,48,1
2,49,1
2,50,0
2,51,1
2,52,2
2,53,1
2,54,2
2,55,1
2,56,0
2,57,0
2,58,1
2,59,0
2,60,2
2,61,1
2,62,0
2,63,1
2,64,2
2,65,0
2,66,1
2,67,0
2,68,1
2,69,1
2,70,1
2,71,2
2,72,2
2,73,1
2,74,1
2,75,0
2,76,2
2,77,1
2,78,0
2,79,1
2,80,1
2,81,1
2,82,1
2,83,1
2,84,0
2,85,1
2,86,3
2,87,1
2,88,5
2,89,1
2,90,1
2,91,0
2,92,2
2,93,0
2,94,1
2,95,0
2,96,1
2,97,0
2,98,0
2,99,2
3,0,1
3,1,2
3,2,0
3,3,1
3,4,2
3,5,3
3,6,1
3,7,2
3,8,1
3,9,0
3,10,2
3,11,1
3,12,0
3,13,0
3,14,0
3,15,0
3,16,1
3,17,2
3,18,1
3,19,0
3,20,2
3,21,3
3,22,1
3,23,0
3,24,0
3,25,1
3,26,1
3,27,1
3,28,1
3,29,0
3,30,0
3,31,0
3,32,0
3,33,2
3,34,2
3,35,0
3,36,0
3,37,2
3,38,1
3,39,0
3,40,1
3,41,1
3,42,2
3,43,5
3,44,0
3,45,0
3,46,2
3,47,2
3,48,1
3,49,2
3,50,0
3,51,1
3,52,1
3,53,2
3,54,1
3,55,1
3,56,1
3,57,0
3,58,1
3,59,0
3,60,2
3,61,1
3,62,0
3,63,2
3,64,1
3,65,0
3,66,1
3,67,0
3,68,1
3,69,0
3,70,1
3,71,2
3,72,2
3,73,0
3,74,0
3,75,0
3,76,2
3,77,1
3,78,0
3,79,1
3,80,1
3,81,0
3,82,0
3,83,1
3,84,0
3,85,1
3,86,2
3,87,0
3,88,5
3,89,2
3,90,1
3,91,1
3,92,1
3,93,0
3,94,2
3,95,0
3,96,3
3,97,0
3,98,0
3,99,2
4,0,1
4,1,2
4,2,0
4,3,1
4,4,1
4,5,3
4,6,0
4,7,2
4,8,1
4,9,1
4,10,2
4,11,1
4,12,0
4,13,0
4,14,0
4,15,0
4,16,1
4,17,1
4,18,0
4,19,0
4,20,2
4,21,3
4,22,0
4,23,0
4,24,0
4,25,1
4,26,1
4,27,1
4,28,1
4,29,1
4,30,0
4,31,0
4,32,1
4,33,2
4,34,2
4,35,0
4,36,1
4,37,2
4,38,0
4,39,1
4,40,1
4,41,0
4,42,2
4,43,5
4,44,1
4,45,0
4,46,2
4,47,2
4,48,2
4,49,2
4,50,1
4,51,1
4,52,1
4,53,1
4,54,1
4,55,1
4,56,1
4,57,0
4,58,0
4,59,0
4,60,1
4,61,1
4,62,0
4,63,2
4,64,2
4,65,0
4,66,1
4,67,0
4,68,1
4,69,0
4,70,1
4,71,2
4,72,2
4,73,0
4,74,0
4,75,0
4,76,2
4,77,1
4,78,0
4,79,2
4,80,0
4,81,0
4,82,0
4,83,1
4,84,0
4,85,0
4,86,2
4,87,0
4,88,5
4,89,2
4,90,1
4,91,3
4,92,1
4,93,0
4,94,2
4,95,0
4,96,3
4,97,0
4,98,1
4,99,1
5,0,1
5,1,2
5,2,1
5,3,1
5,4,1
5,5,3
5,6,0
5,7,1
5,8,1
5,9,0
5,10,2
5,11,1
5,12,0
5,13,0
5,14,0
5,15,0
5,16,1
5,17,2
5,18,0
5,19,0
5,20,2
5,21,3
5,22,0
5,23,0
5,24,0
5,25,2
5,26,1
5,27,0
5,28,0
5,29,1
5,30,0
5,31,0
5,32,1
5,33,2
5,34,2
5,35,0
5,36,1
5,37,2
5,38,1
5,39,2
5,40,1
5,41,0
5,42,2
5,43,5
5,44,2
5,45,0
5,46,2
5,47,2
5,48,2
5,49,2
5,50,1
5,51,1
5,52,0
5,53,0
5,54,0
5,55,1
5,56,2
5,57,0
5,58,1
5,59,0
5,60,0
5,61,1
5,62,0
5,63,2
5,64,3
5,65,1
5,66,2
5,67,0
5,68,0
5,69,0
5,70,1
5,71,2
5,72,1
5,73,0
5,74,0
5,75,0
5,76,2
5,77,2
5,78,0
5,79,1
5,80,0
5,81,0
5,82,0
5,83,1
5,84,0
5,85,0
5,86,2
5,87,0
5,88,5
5,89,2
5,90,1
5,91,3
5,92,1
5,93,0
5,94,1
5,95,0
5,96,3
5,97,1
5,98,0
5,99,1
6,0,0
6,1,1
6,2,1
6,3,1
6,4,3
6,5,3
6,6,0
6,7,1
6,8,1
6,9,1
6,10,2
6,11,1
6,12,0
6,13,0
6,14,0
6,15,0
6,16,0
6,17,2
6,18,0
6,19,0
6,20,2
6,21,4
6,22,1
6,23,0
6,24,0
6,25,2
6,26,1
6,27,0
6,28,0
6,29,0
6,30,0
6,31,0
6,32,0
6,33,3
6,34,2
6,35,1
6,36,0
6,37,2
6,38,1
6,39,2
6,40,0
6,41,0
6,42,1
6,43,4
6,44,2
6,45,0
6,46,2
6,47,2
6,48,2
6,49,1
6,50,1
6,51,3
6,52,1
6,53,0
6,54,0
6,55,1
6,56,1
6,57,0
6,58,1
6,59,0
6,60,0
6,61,1
6,62,0
6,63,2
6,64,2
6,65,1
6,66,2
6,67,0
6,68,0
6,69,0
6,70,1
6,71,1
6,72,2
6,73,0
6,74,0
6,75,1
6,76,2
6,77,2
6,78,0
6,79,1
6,80,0
6,81,0
6,82,1
6,83,0
6,84,0
6,85,0
6,86,2
6,87,0
6,88,5
6,89,2
6,90,2
6,91,3
6,92,2
6,93,0
6,94,1
6,95,0
6,96,3
6,97,0
6,98,0
6,99,1
7,0,1
7,1,2
7,2,0
7,3,0
7,4,3
7,5,4
7,6,1
7,7,1
7,8,0
7,9,1
7,10,1
7,11,1
7,12,0
7,13,0
7,14,0
7,15,0
7,16,0
7,17,3
7,18,0
7,19,0
7,20,2
7,21,4
7,22,1
7,23,0
7,24,0
7,25,2
7,26,0
7,27,0
7,28,0
7,29,0
7,30,1
7,31,0
7,32,0
7,33,3
7,34,2
7,35,1
7,36,0
7,37,2
7,38,0
7,39,1
7,40,0
7,41,0
7,42,1
7,43,3
7,44,1
7,45,0
7,46,2
7,47,2
7,48,2
7,49,1
7,50,1
7,51,3
7,52,1
7,53,0
7,54,1
7,55,0
7,56,1
7,57,1
7,58,0
7,59,0
7,60,0
7,61,1
7,62,0
7,63,2
7,64,2
7,65,2
7,66,2
7,67,0
7,68,0
7,69,0
7,70,1
7,71,0
7,72,2
7,73,0
7,74,1
7,75,1
7,76,2
7,77,2
7,78,0
7,79,1
7,80,0
7,81,0
7,82,1
7,83,0
7,84,0
7,85,0
7,86,1
7,87,1
7,88,7
7,89,1
7,90,2
7,91,3
7,92,1
7,93,0
7,94,1
7,95,0
7,96,4
7,97,0
7,98,0
7,99,2
8,0,0
8,1,2
8,2,0
8,3,0
8,4,3
8,5,3
8,6,1
8,7,1
8,8,0
8,9,1
8,10,1
8,11,2
8,12,0
8,13,0
8,14,0
8,15,0
8,16,0
8,17,3
8,18,0
8,19,0
8,20,2
8,21,5
8,22,2
8,23,0
8,24,0
8,25,1
8,26,0
8,27,0
8,28,1
8,29,0
8,30,1
8,31,0
8,32,0
8,33,3
8,34,2
8,35,0
8,36,0
8,37,2
8,38,0
8,39,1
8,40,1
8,41,0
8,42,2
8,43,3
8,44,0
8,45,0
8,46,2
8,47,2
8,48,2
8,49,1
8,50,1
8,51,2
8,52,0
8,53,1
8,54,1
8,55,0
8,56,1
8,57,1
8,58,0
8,59,0
8,60,1
8,61,1
8,62,0
8,63,2
8,64,1
8,65,2
8,66,2
8,67,0
8,68,0
8,69,0
8,70,1
8,71,1
8,72,2
8,73,0
8,74,1
8,75,2
8,76,1
8,77,2
8,78,0
8,79,1
8,80,0
8,81,0
8,82,1
8,83,1
8,84,0
8,85,0
8,86,1
8,87,0
8,88,7
8,89,0
8,90,2
8,91,3
8,92,1
8,93,0
8,94,1
8,95,1
8,96,4
8,97,0
8,98,0
8,99,1
9,0,0
9,1,2
9,2,0
9,3,0
9,4,3
9,5,3
9,6,1
9,7,0
9,8,0
9,9,0
9,10,1
9,11,2
9,12,0
9,13,0
9,14,0
9,15,0
9,16,0
9,17,2
9,18,1
9,19,1
9,20,1
9,21,5
9,22,2
9,23,1
9,24,0
9,25,1
9,26,0
9,27,0
9,28,1
9,29,0
9,30,2
9,31,0
9,32,0
9,33,4
9,34,2
9,35,0
9,36,0
9,37,2
9,38,1
9,39,0
9,40,0
9,41,0
9,42,1
9,43,3
9,44,0
9,45,0
9,46,2
9,47,2
9,48,2
9,49,2
9,50,1
9,51,2
9,52,0
9,53,2
9,54,0
9,55,0
9,56,0
9,57,1
9,58,1
9,59,0
9,60,1
9,61,1
9,62,0
9,63,2
9,64,1
9,65,2
9,66,2
9,67,0
9,68,0
9,69,0
9,70,0
9,71,1
9,72,2
9,73,0
9,74,1
9,75,1
9,76,1
9,77,1
9,78,0
9,79,1
9,80,0
9,81,1
9,82,1
9,83,1
9,84,0
9,85,2
9,86,1
9,87,0
9,88,7
9,89,0
9,90,3
9,91,3
9,92,1
9,93,0
9,94,1
9,95,0
9,96,3
9,97,0
9,98,0
9,99,2
10,0,0
10,1,2
10,2,0
10,3,1
10,4,3
10,5,3
10,6,0
10,7,0
10,8,0
10,9,0
10,10,1
10,11,2
10,12,0
10,13,0
10,14,0
10,15,1
10,16,0
10,17,2
10,18,1
10,19,1
10,20,1
10,21,5
10,22,1
10,23,1
10,24,0
10,25,1
10,26,0
10,27,0
10,28,0
10,29,0
10,30,2
10,31,0
10,32,0
10,33,4
10,34,2
10,35,0
10,36,0
10,37,2
10,38,1
10,39,0
10,40,0
10,41,0
10,42,0
10,43,5
10,44,0
10,45,1
10,46,2
10,47,2
10,48,1
10,49,1
10,50,1
10,51,3
10,52,0
10,53,2
10,54,0
10,55,1
10,56,1
10,57,1
10,58,0
10,59,0
10,60,1
10,61,1
10,62,0
10,63,2
10,64,1
10,65,2
10,66,3
10,67,0
10,68,1
10,69,0
10,70,0
10,71,0
10,72,2
10,73,0
10,74,1
10,75,1
10,76,0
10,77,1
10,78,0
10,79,0
10,80,0
10,81,2
10,82,1
10,83,0
10,84,0
10,85,3
10,86,1
10,87,0
10,88,7
10,89,0
10,90,2
10,91,3
10,92,1
10,93,0
10,94,1
10,95,0
10,96,2
10,97,1
10,98,0
10,99,2
11,0,0
11,1,2
11,2,0
11,3,1
11,4,3
11,5,3
11,6,0
11,7,1
11,8,1
11,9,0
11,10,1
11,11,2
11,12,0
11,13,0
11,14,0
11,15,1
11,16,0
11,17,2
11,18,1
11,19,1
11,20,2
11,21,5
11,22,1
11,23,0
11,24,0
11,25,2
11,26,1
11,27,0
11,28,0
11,29,0
11,30,2
11,31,0
11,32,0
11,33,3
11,34,2
11,35,0
11,36,0
11,37,1
11,38,1
11,39,0
11,40,0
11,41,0
11,42,0
11,43,5
11,44,0
11,45,2
11,46,2
11,47,2
11,48,0
11,49,0
11,50,1
11,51,3
11,52,0
11,53,2
11,54,0
11,55,0
11,56,2
11,57,1
11,58,2
11,59,0
11,60,2
11,61,1
11,62,0
11,63,2
11,64,2
11,65,2
11,66,3
11,67,0
11,68,1
11,69,0
11,70,0
11,71,0
11,72,2
11,73,0
11,74,0
11,75,1
11,76,0
11,77,1
11,78,0
11,79,0
11,80,0
11,81,1
11,82,1
11,83,0
11,84,0
11,85,3
11,86,0
11,87,0
11,88,6
11,89,0
11,90,2
11,91,3
11,92,1
11,93,0
11,94,1
11,95,0
11,96,2
11,97,1
11,98,0
11,99,1
12,0,0
12,1,2
12,2,0
12,3,1
12,4,3
12,5,3
12,6,0
12,7,1
12,8,0
12,9,0
12,10,1
12,11,1
12,12,0
12,13,0
12,14,1
12,15,1
12,16,0
12,17,2
12,18,1
12,19,1
12,20,2
12,21,6
12,22,1
12,23,0
12,24,0
12,25,1
12,26,1
12,27,0
12,28,0
12,29,0
12,30,2
12,31,0
12,32,0
12,33,3
12,34,2
12,35,0
12,36,0
12,37,1
12,38,1
12,39,0
12,40,0
12,41,0
12,42,0
12,43,5
12,44,0
12,45,2
12,46,2
12,47,2
12,48,0
12,49,0
12,50,1
12,51,3
12,52,0
12,53,2
12,54,0
12,55,0
12,56,2
12,57,2
12,58,2
12,59,0
12,60,3
12,61,1
12,62,0
12,63,2
12,64,1
12,65,2
12,66,3
12,67,1
12,68,1
12,69,0
12,70,0
12,71,0
12,72,2
12,73,0
12,74,0
12,75,1
12,76,0
12,77,0
12,78,0
12,79,0
12,80,0
12,81,1
12,82,1
12,83,0
12,84,0
12,85,2
12,86,0
12,87,0
12,88,7
12,89,0
12,90,2
12,91,3
12,92,0
12,93,0
12,94,1
12,95,0
12,96,3
12,97,1
12,98,0
12,99,1
13,0,0
13,1,2
13,2,0
13,3,1
13,4,3
13,5,3
13,6,0
13,7,1
13,8,2
13,9,0
13,10,1
13,11,0
13,12,0
13,13,0
13,14,0
13,15,1
13,16,0
13,17,2
13,18,0
13,19,1
13,20,2
13,21,7
13,22,1
13,23,0
13,24,0
13,25,1
13,26,1
13,27,0
13,28,0
13,29,0
13,30,2
13,31,1
13,32,0
13,33,3
13,34,2
13,35,0
13,36,0
13,37,1
13,38,0
13,39,0
13,40,0
13,41,1
13,42,0
13,43,5
13,44,0
13,45,2
13,46,2
13,47,2
13,48,0
13,49,1
13,50,0
13,51,3
13,52,0
13,53,1
13,54,0
13,55,0
13,56,3
13,57,2
13,58,1
13,59,1
13,60,3
13,61,1
13,62,0
13,63,1
13,64,1
13,65,2
13,66,2
13,67,1
13,68,1
13,69,2
13,70,0
13,71,0
13,72,1
13,73,0
13,74,0
13,75,1
13,76,0
13,77,0
13,78,1
13,79,0
13,80,0
13,81,0
13,82,0
13,83,1
13,84,0
13,85,2
13,86,0
13,87,0
13,88,8
13,89,0
13,90,1
13,91,2
13,92,0
13,93,1
13,94,1
13,95,0
13,96,3
13,97,1
13,98,0
13,99,1
14,0,0
14,1,2
14,2,1
14,3,1
14,4,3
14,5,3
14,6,0
14,7,1
14,8,2
14,9,0
14,10,0
14,11,0
14,12,0
14,13,1
14,14,0
14,15,1
14,16,0
14,17,2
14,18,0
14,19,2
14,20,2
14,21,6
14,22,1
14,23,0
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
14,29,0
14,30,1
14,31,1
14,32,0
14,33,2
14,34,2
14,35,0
14,36,0
14,37,3
14,38,1
14,39,0
14,40,0
14,41,0
14,42,0
14,43,5
14,44,0
14,45,3
14,46,2
14,47,3
14,48,0
14,49,1
14,50,0
14,51,2
14,52,0
14,53,1
14,54,0
14,55,1
14,56,2
14,57,2
14,58,0
14,59,0
14,60,3
14,61,1
14,62,2
14,63,0
14,64,1
14,65,2
14,66,1
14,67,1
14,68,1
14,69,2
14,70,0
14,71,0
14,72,2
14,73,0
14,74,0
14,75,1
14,76,0
14,77,0
14,78,1
14,79,0
14,80,0
14,81,0
14,82,0
14,83,1
14,84,1
14,85,2
14,86,0
14,87,0
14,88,7
14,89,0
14,90,1
14,91,2
14,92,0
14,93,1
14,94,0
14,95,0
14,96,3
14,97,1
14,98,1
14,99,2
15,0,0
15,1,2
15,2,1
15,3,0
15,4,2
15,5,2
15,6,0
15,7,1
15,8,2
15,9,0
15,10,0
15,11,0
15,12,0
15,13,1
15,14,0
15,15,1
15,16,0
15,17,2
15,18,0
15,19,3
15,20,2
15,21,6
15,22,1
15,23,0
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
15,29,0
15,30,1
15,31,1
15,32,0
15,33,2
15,34,2
15,35,0
15,36,1
15,37,2
15,38,1
15,39,2
15,40,0
15,41,0
15,42,0
15,43,5
15,44,1
15,45,2
15,46,1
15,47,3
15,48,0
15,49,1
15,50,0
15,51,1
15,52,0
15,53,0
15,54,0
15,55,1
15,56,2
15,57,3
15,58,0
15,59,0
15,60,2
15,61,1
15,62,2
15,63,0
15,64,1
15,65,1
15,66,1
15,67,2
15,68,2
15,69,1
15,70,0
15,71,2
15,72,2
15,73,0
15,74,0
15,75,0
15,76,0
15,77,0
15,78,1
15,79,0
15,80,1
15,81,1
15,82,0
15,83,1
15,84,1
15,85,1
15,86,0
15,87,1
15,88,6
15,89,0
15,90,1
15,91,2
15,92,0
15,93,1
15,94,0
15,95,0
15,96,4
15,97,1
15,98,1
15,99,2
16,0,0
16,1,1
16,2,1
16,3,0
16,4,2
16,5,2
16,6,0
16,7,1
16,8,2
16,9,0
16,10,0
16,11,0
16,12,1
16,13,0
16,14,0
16,15,2
16,16,0
16,17,1
16,18,0
16,19,3
16,20,2
16,21,7
16,22,1
16,23,0
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
16,29,1
16,30,1
16,31,1
16,32,0
16,33,2
16,34,2
16,35,0
16,36,1
16,37,1
16,38,0
16,39,2
16,40,0
16,41,0
16,42,0
16,43,6
16,44,1
16,45,2
16,46,1
16,47,2
16,48,0
16,49,1
16,50,0
16,51,1
16,52,0
16,53,0
16,54,0
16,55,1
16,56,2
16,57,3
16,58,1
16,59,0
16,60,2
16,61,1
16,62,3
16,63,0
16,64,1
16,65,1
16,66,1
16,67,2
16,68,2
16,69,1
16,70,1
16,71,2
16,72,2
16,73,0
16,74,0
16,75,0
16,76,0
16,77,0
16,78,1
16,79,1
16,80,0
16,81,0
16,82,0
16,83,1
16,84,1
16,85,0
16,86,0
16,87,2
16,88,6
16,89,0
16,90,1
16,91,2
16,92,0
16,93,1
16,94,0
16,95,0
16,96,3
16,97,1
16,98,2
16,99,1
17,0,0
17,1,1
17,2,0
17,3,1
17,4,2
17,5,2
17,6,0
17,7,1
17,8,2
17,9,0
17,10,0
17,11,0
17,12,1
17,13,0
17,14,0
17,15,2
17,16,0
17,17,1
17,18,0
17,19,3
17,20,2
17,21,6
17,22,1
17,23,0
17,24,0
17,25,1
17,26,0
17,27,0
17,28,0
17,29,1
17,30,1
17,31,1
17,32,0
17,33,1
17,34,2
17,35,1
17,36,1
17,37,1
17,38,0
17,39,1
17,40,0
17,41,0
17,42,0
17,43,6
17,44,1
17,45,2
17,46,1
17,47,2
17,48,1
17,49,1
17,50,0
17,51,1
17,52,0
17,53,0
17,54,0
17,55,1
17,56,2
17,57,3
17,58,0
17,59,0
17,60,2
17,61,1
17,62,3
17,63,0
17,64,1
17,65,0
17,66,1
17,67,2
17,68,2
17,69,1
17,70,1
17,71,1
17,72,2
17,73,0
17,74,0
17,75,0
17,76,0
17,77,0
17,78,1
17,79,1
17,80,0
17,81,0
17,82,0
17,83,0
17,84,1
17,85,0
17,86,1
17,87,2
17,88,7
17,89,0
17,90,1
17,91,2
17,92,2
17,93,1
17,94,0
17,95,0
17,96,3
17,97,1
17,98,2
17,99,1
18,0,0
18,1,1
18,2,0
18,3,1
18,4,2
18,5,2
18,6,0
18,7,1
18,8,2
18,9,1
18,10,1
18,11,0
18,12,2
18,13,0
18,14,0
18,15,1
18,16,0
18,17,1
18,18,0
18,19,3
18,20,1
18,21,5
18,22,1
18,23,0
18,24,0
18,25,0
18,26,1
18,27,0
18,28,0
18,29,2
18,30,1
18,31,1
18,32,0
18,33,1
18,34,2
18,35,2
18,36,0
18,37,1
18,38,0
18,39,1
18,40,0
18,41,0
18,42,0
18,43,6
18,44,2
18,45,3
18,46,0
18,47,2
18,48,1
18,49,0
18,50,0
18,51,1
18,52,0
18,53,0
18,54,2
18,55,2
18,56,1
18,57,3
18,58,0
18,59,0
18,60,1
18,61,1
18,62,3
18,63,0
18,64,0
18,65,0
18,66,1
18,67,1
18,68,2
18,69,1
18,70,1
18,71,1
18,72,2
18,73,0
18,74,0
18,75,0
18,76,0
18,77,0
18,78,0
18,79,1
18,80,1
18,81,0
18,82,0
18,83,0
18,84,0
18,85,2
18,86,1
18,87,2
18,88,6
18,89,0
18,90,1
18,91,2
18,92,2
18,93,1
18,94,0
18,95,0
18,96,3
18,97,2
18,98,1
18,99,1
19,0,1
19,1,1
19,2,0
19,3,0
19,4,2
19,5,2
19,6,0
19,7,1
19,8,1
19,9,1
19,10,1
19,11,0
19,12,1
19,13,0
19,14,0
19,15,2
19,16,0
19,17,1
19,18,0
19,19,3
19,20,1
19,21,4
19,22,1
19,23,0
19,24,1
19,25,0
19,26,1
19,27,0
19,28,0
19,29,2
19,30,1
19,31,0
19,32,0
19,33,1
19,34,2
19,35,2
19,36,0
19,37,1
19,38,0
19,39,1
19,40,0
19,41,1
19,42,0
19,43,6
19,44,1
19,45,2
19,46,0
19,47,3
19,48,1
19,49,0
19,50,0
19,51,0
19,52,0
19,53,0
19,54,3
19,55,2
19,56,1
19,57,3
19,58,0
19,59,0
19,60,2
19,61,1
19,62,3
19,63,0
19,64,0
19,65,0
19,66,0
19,67,1
19,68,3
19,69,0
19,70,1
19,71,1
19,72,2
19,73,0
19,74,0
19,75,0
19,76,0
19,77,1
19,78,1
19,79,1
19,80,1
19,81,0
19,82,0
19,83,0
19,84,0
19,85,2
19,86,2
19,87,2
19,88,6
19,89,1
19,90,1
19,91,3
19,92,1
19,93,1
19,94,0
19,95,0
19,96,2
19,97,2
19,98,0
19,99,1
20,0,0
20,1,0
20,2,0
20,3,0
20,4,2
20,5,2
20,6,0
20,7,1
20,8,1
20,9,1
20,10,1
20,11,0
20,12,1
20,13,0
20,14,0
20,15,2
20,16,0
20,17,1
20,18,2
20,19,2
20,20,1
20,21,5
20,22,1
20,23,0
20,24,1
20,25,0
20,26,1
20,27,1
20,28,0
20,29,1
20,30,2
20,31,0
20,32,1
20,33,1
20,34,2
20,35,2
20,36,1
20,37,1
20,38,0
20,39,1
20,40,0
20,41,1
20,42,0
20,43,6
20,44,1
20,45,1
20,46,0
20,47,3
20,48,2
20,49,1
20,50,0
20,51,0
20,52,0
20,53,0
20,54,3
20,55,2
20,56,0
20,57,4
20,58,0
20,59,0
20,60,2
20,61,1
20,62,3
20,63,0
20,64,0
20,65,0
20,66,0
20,67,1
20,68,2
20,69,0
20,70,1
20,71,1
20,72,2
20,73,1
20,74,0
20,75,0
20,76,0
20,77,0
20,78,1
20,79,1
20,80,2
20,81,0
20,82,1
20,83,0
20,84,0
20,85,1
20,86,2
20,87,2
20,88,5
20,89,1
20,90,1
20,91,3
20,92,0
20,93,0
20,94,0
20,95,0
20,96,1
20,97,2
20,98,0
20,99,1
21,0,0
21,1,0
21,2,0
21,3,0
21,4,1
21,5,2
21,6,0
21,7,1
21,8,0
21,9,1
21,10,1
21,11,0
21,12,0
21,13,0
21,14,0
21,15,2
21,16,0
21,17,0
21,18,1
21,19,1
21,20,1
21,21,5
21,22,1
21,23,0
21,24,1
21,25,0
21,26,1
21,27,1
21,28,0
21,29,0
21,30,2
21,31,0
21,32,1
21,33,1
21,34,1
21,35,2
21,36,2
21,37,1
21,38,0
21,39,2
21,40,0
21,41,1
21,42,0
21,43,6
21,44,1
21,45,1
21,46,0
21,47,3
21,48,2
21,49,1
21,50,0
21,51,0
21,52,1
21,53,0
21,54,3
21,55,2
21,56,1
21,57,5
21,58,0
21,59,0
21,60,2
21,61,1
21,62,3
21,63,0
21,64,0
21,65,0
21,66,0
21,67,1
21,68,2
21,69,0
21,70,0
21,71,0
21,72,2
21,73,1
21,74,0
21,75,0
21,76,0
21,77,0
21,78,2
21,79,1
21,80,2
21,81,0
21,82,4
21,83,0
21,84,0
21,85,1
21,86,2
21,87,2
21,88,5
21,89,1
21,90,1
21,91,3
21,92,1
21,93,0
21,94,0
21,95,0
21,96,1
21,97,2
21,98,0
21,99,1
22,0,0
22,1,0
22,2,0
22,3,1
22,4,1
22,5,2
22,6,0
22,7,0
22,8,0
22,9,2
22,10,1
22,11,0
22,12,1
22,13,1
22,14,0
22,15,2
22,16,1
22,17,0
22,18,0
22,19,0
22,20,1
22,21,4
22,22,2
22,23,0
22,24,1
22,25,0
22,26,1
22,27,0
22,28,0
22,29,0
22,30,2
22,31,0
22,32,1
22,33,1
22,34,1
22,35,3
22,36,3
22,37,1
22,38,0
22,39,2
22,40,0
22,41,2
22,42,0
22,43,5
22,44,1
22,45,0
22,46,0
22,47,3
22,48,1
22,49,1
22,50,0
22,51,0
22,52,0
22,53,0
22,54,2
22,55,2
22,56,1
22,57,5
22,58,0
22,59,0
22,60,1
22,61,1
22,62,3
22,63,0
22,64,1
22,65,0
22,66,1
22,67,1
22,68,1
22,69,0
22,70,0
22,71,0
22,72,3
22,73,0
22,74,0
22,75,0
22,76,0
22,77,0
22,78,2
22,79,1
22,80,2
22,81,0
22,82,4
22,83,0
22,84,1
22,85,1
22,86,2
22,87,2
22,88,5
22,89,1
22,90,0
22,91,3
22,92,2
22,93,1
22,94,0
22,95,0
22,96,0
22,97,2
22,98,0
22,99,1
23,0,1
23,1,0
23,2,0
23,3,1
23,4,1
23,5,2
23,6,0
23,7,0
23,8,0
23,9,2
23,10,1
23,11,0
23,12,1
23,13,1
23,14,0
23,15,2
23,16,1
23,17,0
23,18,1
23,19,0
23,20,1
23,21,3
23,22,2
23,23,1
23,24,1
23,25,0
23,26,1
23,27,0
23,28,0
